campaign_id,category,category_id,goal_amount,duration_days,profile_score,content_length,image_count,has_video,story_word_count,owner_campaign_count,owner_credential_approved,has_budget_report,early_views,early_backers,success,launch_seq
948,Văn hóa,4,178722351.92424425,44,3.3881124829444857,16331,2,0.0,1615,1,1.0,0.0,312,10,0,947
949,Văn hóa,4,238463682.3384645,81,69.65771472770099,4160,2,0.0,4222,2,0.0,0.0,307,6,1,948
950,Văn hóa,4,363324380.5823251,60,0.0,4146,11,1.0,1711,0,0.0,0.0,291,9,0,949
951,Văn hóa,4,39381542.46020119,55,27.530731851891638,10664,5,0.0,3268,1,0.0,0.0,296,7,0,950
952,Khởi nghiệp,1,245085772.19914576,61,71.03537201881969,16400,6,0.0,1207,1,1.0,0.0,303,3,0,951
953,Môi trường,0,90436606.54662076,118,71.5505867453359,4642,0,0.0,1457,0,1.0,1.0,317,14,1,952
954,Y tế,3,10959416.116421241,120,38.75142439720139,798,3,0.0,4921,2,1.0,0.0,295,8,0,953
955,Môi trường,0,15843009.739587039,25,47.75795916242122,14611,6,1.0,2067,0,1.0,1.0,298,6,1,954
956,Khởi nghiệp,1,45480229.32031811,20,89.41081977228264,11952,2,0.0,277,1,1.0,0.0,312,7,1,955
957,Văn hóa,4,198175204.21457985,34,52.319397368546475,13873,8,0.0,3906,0,1.0,0.0,287,4,0,956
958,Y tế,3,133299573.69719718,104,100.0,8238,1,0.0,810,3,0.0,1.0,294,9,1,957
959,Văn hóa,4,142542159.7509241,59,61.96160293647308,2809,4,0.0,731,1,1.0,1.0,317,8,1,958
960,Y tế,3,500000000.0,105,70.16072353762533,6964,3,0.0,4214,1,1.0,0.0,319,11,0,959
961,Y tế,3,35832464.35039506,80,94.33748796997216,9660,5,1.0,1873,0,0.0,1.0,290,7,0,960
962,Khởi nghiệp,1,116562516.98584479,70,64.62054232386839,8949,3,1.0,863,2,1.0,0.0,281,11,1,961
963,Khởi nghiệp,1,159764872.69060943,39,41.953120386183976,17836,4,0.0,4883,3,0.0,0.0,294,13,0,962
964,Khởi nghiệp,1,59443719.92597289,46,59.8054509661142,4860,4,0.0,1547,2,1.0,1.0,270,6,1,963
965,Văn hóa,4,122903543.66273966,23,61.28778527619818,6580,3,0.0,3238,2,0.0,1.0,323,9,0,964
966,Công nghệ,5,26168007.44269093,66,34.70516695596869,4076,6,0.0,1461,2,1.0,0.0,303,5,0,965
967,Môi trường,0,456642289.67109305,38,56.883358573183536,11628,6,0.0,2989,0,1.0,1.0,301,7,0,966
968,Y tế,3,62611916.35705057,40,47.156158120051266,16199,5,0.0,3545,0,0.0,0.0,300,10,0,967
969,Giáo dục,2,500000000.0,11,80.48715514374868,17722,4,1.0,3837,1,0.0,0.0,295,5,0,968
970,Y tế,3,116005642.74934211,98,62.692237483705114,4941,7,1.0,2173,0,0.0,1.0,314,8,0,969
971,Khởi nghiệp,1,317710416.8832611,114,56.3440850170486,8880,4,0.0,3156,0,0.0,0.0,326,7,1,970
972,Môi trường,0,113732786.22553478,63,59.87636138754848,14870,4,1.0,4234,0,1.0,0.0,308,10,1,971
973,Khởi nghiệp,1,116196509.0524018,68,66.46244036812332,1394,5,0.0,4233,0,0.0,0.0,295,11,1,972
974,Khởi nghiệp,1,68693980.51186468,112,74.3362839937956,14371,10,0.0,3787,1,0.0,0.0,285,14,1,973
975,Môi trường,0,133975530.48213351,65,42.005755426612374,3120,1,1.0,2118,1,0.0,0.0,291,3,0,974
976,Giáo dục,2,161836764.66779208,77,41.168247347574564,1151,7,0.0,2749,0,1.0,1.0,271,11,1,975
977,Văn hóa,4,56794748.10808419,55,84.0935843080506,2704,0,0.0,4844,1,0.0,1.0,344,6,0,976
978,Công nghệ,5,106239634.6668414,65,53.75326255590539,17680,6,1.0,1395,1,1.0,1.0,312,10,1,977
979,Y tế,3,67013595.67189713,66,33.66315814806252,13777,10,0.0,3524,3,0.0,0.0,275,6,1,978
980,Khởi nghiệp,1,500000000.0,88,70.8762541876621,15892,6,1.0,4003,1,0.0,0.0,295,12,1,979
981,Giáo dục,2,109864216.80492061,75,71.26739612065374,13957,6,0.0,2507,2,1.0,0.0,300,11,1,980
982,Khởi nghiệp,1,500000000.0,64,31.38569485486587,16023,3,1.0,4356,2,0.0,0.0,287,9,1,981
983,Khởi nghiệp,1,99349926.3588863,15,66.58963430927213,10182,5,0.0,2255,0,1.0,0.0,312,7,1,982
984,Công nghệ,5,153057352.10206443,110,76.71166184856747,16279,4,0.0,4214,1,0.0,1.0,280,7,0,983
985,Y tế,3,34096460.25193323,108,69.48772903412527,1603,3,0.0,3292,0,1.0,1.0,315,8,1,984
986,Giáo dục,2,78239174.88802522,28,74.63962967522791,11859,4,1.0,448,1,1.0,0.0,277,2,0,985
987,Giáo dục,2,146130108.54525077,40,33.91461803818502,15223,6,0.0,4152,0,1.0,0.0,305,9,0,986
988,Khởi nghiệp,1,500000000.0,117,68.62080309992392,19870,3,1.0,3550,2,0.0,1.0,332,10,1,987
989,Giáo dục,2,147728049.6067622,43,55.947604810591066,7501,3,0.0,1267,0,1.0,0.0,310,8,1,988
990,Y tế,3,445422729.4959656,99,52.344196825507105,3993,1,0.0,3578,1,1.0,1.0,270,9,1,989
991,Công nghệ,5,219902022.90630066,96,79.41111218839453,14544,6,0.0,2655,2,0.0,0.0,293,7,1,990
992,Giáo dục,2,500000000.0,105,91.5854902134846,1910,7,0.0,4726,3,0.0,0.0,276,4,1,991
993,Khởi nghiệp,1,113114359.2362433,8,97.88740109200718,15643,6,1.0,1662,0,1.0,0.0,315,10,0,992
994,Công nghệ,5,500000000.0,62,88.2961574301181,14231,8,0.0,1464,1,0.0,1.0,322,8,0,993
995,Khởi nghiệp,1,75441917.02582926,71,59.80531636739633,13975,5,1.0,480,1,1.0,0.0,294,5,0,994
996,Môi trường,0,57763130.963540375,102,69.05440326052687,6231,6,0.0,3974,4,1.0,1.0,330,12,0,995
997,Y tế,3,37899549.854623966,32,77.33645743568488,2844,6,0.0,4928,0,0.0,0.0,305,5,0,996
998,Văn hóa,4,500000000.0,41,64.42355898598925,12360,5,0.0,3507,0,1.0,0.0,313,2,1,997
999,Khởi nghiệp,1,260594259.39234456,27,64.61528375823089,7574,3,1.0,1972,6,1.0,1.0,309,3,1,998
1000,Khởi nghiệp,1,87101555.74758059,93,78.47506263752365,8138,12,1.0,4417,1,0.0,0.0,287,10,1,999
