user_id,campaign_id,category,event_type,occurred_at
user-0157,766,Y tế,VIEW,2025-02-01T08:00:00+00:00
user-0298,302,Công nghệ,SEARCH,2025-02-01T10:00:00+00:00
user-0068,386,Giáo dục,VIEW,2025-02-01T12:00:00+00:00
user-0028,124,Khởi nghiệp,VIEW,2025-02-01T14:00:00+00:00
user-0207,977,Văn hóa,CONTRIBUTE,2025-02-01T16:00:00+00:00
user-0298,907,Môi trường,FOLLOW,2025-02-01T18:00:00+00:00
user-0137,442,Khởi nghiệp,VIEW,2025-02-01T20:00:00+00:00
user-0054,755,Công nghệ,CONTRIBUTE,2025-02-01T22:00:00+00:00
user-0266,398,Văn hóa,CONTRIBUTE,2025-02-02T00:00:00+00:00
user-0272,864,Giáo dục,FOLLOW,2025-02-02T02:00:00+00:00
user-0030,252,Giáo dục,CONTRIBUTE,2025-02-02T04:00:00+00:00
user-0222,893,Giáo dục,VIEW,2025-02-02T06:00:00+00:00
user-0031,988,Khởi nghiệp,VIEW,2025-02-02T08:00:00+00:00
user-0043,279,Văn hóa,VIEW,2025-02-02T10:00:00+00:00
user-0279,555,Văn hóa,VIEW,2025-02-02T12:00:00+00:00
user-0076,970,Y tế,VIEW,2025-02-02T14:00:00+00:00
user-0014,404,Môi trường,VIEW,2025-02-02T16:00:00+00:00
user-0172,407,Công nghệ,SEARCH,2025-02-02T18:00:00+00:00
user-0294,566,Y tế,VIEW,2025-02-02T20:00:00+00:00
user-0227,1,Giáo dục,VIEW,2025-02-02T22:00:00+00:00
user-0121,88,Khởi nghiệp,FOLLOW,2025-02-03T00:00:00+00:00
user-0300,141,Văn hóa,CONTRIBUTE,2025-02-03T02:00:00+00:00
user-0298,881,Khởi nghiệp,SEARCH,2025-02-03T04:00:00+00:00
user-0239,500,Công nghệ,VIEW,2025-02-03T06:00:00+00:00
user-0107,34,Môi trường,SEARCH,2025-02-03T08:00:00+00:00
user-0172,864,Giáo dục,SEARCH,2025-02-03T10:00:00+00:00
user-0091,713,Y tế,VIEW,2025-02-03T12:00:00+00:00
user-0161,819,Môi trường,FOLLOW,2025-02-03T14:00:00+00:00
user-0180,640,Văn hóa,VIEW,2025-02-03T16:00:00+00:00
user-0276,482,Văn hóa,VIEW,2025-02-03T18:00:00+00:00
user-0254,814,Công nghệ,SEARCH,2025-02-03T20:00:00+00:00
user-0023,101,Môi trường,FOLLOW,2025-02-03T22:00:00+00:00
user-0123,906,Văn hóa,VIEW,2025-02-04T00:00:00+00:00
user-0046,182,Môi trường,VIEW,2025-02-04T02:00:00+00:00
user-0051,673,Công nghệ,VIEW,2025-02-04T04:00:00+00:00
user-0048,188,Y tế,SEARCH,2025-02-04T06:00:00+00:00
user-0004,789,Công nghệ,SEARCH,2025-02-04T08:00:00+00:00
user-0176,668,Môi trường,VIEW,2025-02-04T10:00:00+00:00
user-0174,354,Giáo dục,VIEW,2025-02-04T12:00:00+00:00
user-0266,219,Giáo dục,SEARCH,2025-02-04T14:00:00+00:00
user-0058,830,Văn hóa,VIEW,2025-02-04T16:00:00+00:00
user-0130,145,Công nghệ,FOLLOW,2025-02-04T18:00:00+00:00
user-0185,606,Khởi nghiệp,SEARCH,2025-02-04T20:00:00+00:00
user-0177,663,Văn hóa,CONTRIBUTE,2025-02-04T22:00:00+00:00
user-0233,308,Văn hóa,VIEW,2025-02-05T00:00:00+00:00
user-0153,955,Môi trường,SEARCH,2025-02-05T02:00:00+00:00
user-0172,548,Giáo dục,SEARCH,2025-02-05T04:00:00+00:00
user-0101,967,Môi trường,VIEW,2025-02-05T06:00:00+00:00
user-0065,611,Văn hóa,SEARCH,2025-02-05T08:00:00+00:00
user-0188,648,Môi trường,SEARCH,2025-02-05T10:00:00+00:00
user-0086,268,Khởi nghiệp,FOLLOW,2025-02-05T12:00:00+00:00
user-0088,511,Công nghệ,FOLLOW,2025-02-05T14:00:00+00:00
user-0134,461,Môi trường,SEARCH,2025-02-05T16:00:00+00:00
user-0040,973,Khởi nghiệp,SEARCH,2025-02-05T18:00:00+00:00
user-0220,953,Môi trường,FOLLOW,2025-02-05T20:00:00+00:00
user-0074,581,Giáo dục,VIEW,2025-02-05T22:00:00+00:00
user-0091,62,Công nghệ,VIEW,2025-02-06T00:00:00+00:00
user-0010,896,Giáo dục,FOLLOW,2025-02-06T02:00:00+00:00
user-0084,475,Khởi nghiệp,FOLLOW,2025-02-06T04:00:00+00:00
user-0181,945,Khởi nghiệp,VIEW,2025-02-06T06:00:00+00:00
user-0078,659,Y tế,VIEW,2025-02-06T08:00:00+00:00
user-0120,370,Văn hóa,SEARCH,2025-02-06T10:00:00+00:00
user-0278,833,Công nghệ,VIEW,2025-02-06T12:00:00+00:00
user-0037,783,Y tế,VIEW,2025-02-06T14:00:00+00:00
user-0001,408,Y tế,VIEW,2025-02-06T16:00:00+00:00
user-0129,821,Khởi nghiệp,SEARCH,2025-02-06T18:00:00+00:00
user-0159,515,Y tế,SEARCH,2025-02-06T20:00:00+00:00
user-0151,645,Khởi nghiệp,VIEW,2025-02-06T22:00:00+00:00
user-0262,658,Công nghệ,SEARCH,2025-02-07T00:00:00+00:00
user-0133,560,Giáo dục,SEARCH,2025-02-07T02:00:00+00:00
user-0225,148,Giáo dục,VIEW,2025-02-07T04:00:00+00:00
user-0041,798,Công nghệ,VIEW,2025-02-07T06:00:00+00:00
user-0191,877,Môi trường,SEARCH,2025-02-07T08:00:00+00:00
user-0013,41,Khởi nghiệp,SEARCH,2025-02-07T10:00:00+00:00
user-0099,7,Công nghệ,FOLLOW,2025-02-07T12:00:00+00:00
user-0208,153,Công nghệ,CONTRIBUTE,2025-02-07T14:00:00+00:00
user-0143,239,Giáo dục,SEARCH,2025-02-07T16:00:00+00:00
user-0158,319,Giáo dục,VIEW,2025-02-07T18:00:00+00:00
user-0019,297,Văn hóa,FOLLOW,2025-02-07T20:00:00+00:00
user-0234,639,Công nghệ,VIEW,2025-02-07T22:00:00+00:00
user-0152,458,Môi trường,VIEW,2025-02-08T00:00:00+00:00
user-0240,165,Y tế,VIEW,2025-02-08T02:00:00+00:00
user-0129,695,Môi trường,VIEW,2025-02-08T04:00:00+00:00
user-0129,841,Khởi nghiệp,SEARCH,2025-02-08T06:00:00+00:00
user-0098,879,Văn hóa,SEARCH,2025-02-08T08:00:00+00:00
user-0272,786,Công nghệ,FOLLOW,2025-02-08T10:00:00+00:00
user-0042,190,Khởi nghiệp,SEARCH,2025-02-08T12:00:00+00:00
user-0094,868,Công nghệ,SEARCH,2025-02-08T14:00:00+00:00
user-0225,795,Giáo dục,VIEW,2025-02-08T16:00:00+00:00
user-0159,161,Khởi nghiệp,VIEW,2025-02-08T18:00:00+00:00
user-0175,142,Giáo dục,FOLLOW,2025-02-08T20:00:00+00:00
user-0047,437,Văn hóa,SEARCH,2025-02-08T22:00:00+00:00
user-0192,775,Công nghệ,VIEW,2025-02-09T00:00:00+00:00
user-0262,216,Khởi nghiệp,FOLLOW,2025-02-09T02:00:00+00:00
user-0082,556,Giáo dục,CONTRIBUTE,2025-02-09T04:00:00+00:00
user-0246,681,Khởi nghiệp,SEARCH,2025-02-09T06:00:00+00:00
user-0034,159,Y tế,VIEW,2025-02-09T08:00:00+00:00
user-0039,798,Công nghệ,FOLLOW,2025-02-09T10:00:00+00:00
user-0215,87,Văn hóa,FOLLOW,2025-02-09T12:00:00+00:00
user-0227,427,Công nghệ,VIEW,2025-02-09T14:00:00+00:00
user-0278,552,Công nghệ,SEARCH,2025-02-09T16:00:00+00:00
user-0104,734,Giáo dục,VIEW,2025-02-09T18:00:00+00:00
user-0003,548,Giáo dục,SEARCH,2025-02-09T20:00:00+00:00
user-0107,531,Môi trường,SEARCH,2025-02-09T22:00:00+00:00
user-0166,712,Văn hóa,CONTRIBUTE,2025-02-10T00:00:00+00:00
user-0216,348,Giáo dục,VIEW,2025-02-10T02:00:00+00:00
user-0211,540,Giáo dục,SEARCH,2025-02-10T04:00:00+00:00
user-0041,827,Công nghệ,VIEW,2025-02-10T06:00:00+00:00
user-0291,702,Y tế,FOLLOW,2025-02-10T08:00:00+00:00
user-0054,809,Y tế,FOLLOW,2025-02-10T10:00:00+00:00
user-0130,680,Khởi nghiệp,FOLLOW,2025-02-10T12:00:00+00:00
user-0030,541,Văn hóa,VIEW,2025-02-10T14:00:00+00:00
user-0010,181,Môi trường,VIEW,2025-02-10T16:00:00+00:00
user-0135,117,Môi trường,VIEW,2025-02-10T18:00:00+00:00
user-0174,535,Môi trường,SEARCH,2025-02-10T20:00:00+00:00
user-0037,641,Công nghệ,SEARCH,2025-02-10T22:00:00+00:00
user-0152,570,Giáo dục,VIEW,2025-02-11T00:00:00+00:00
user-0036,392,Giáo dục,VIEW,2025-02-11T02:00:00+00:00
user-0068,957,Văn hóa,FOLLOW,2025-02-11T04:00:00+00:00
user-0059,118,Văn hóa,VIEW,2025-02-11T06:00:00+00:00
user-0084,343,Khởi nghiệp,VIEW,2025-02-11T08:00:00+00:00
user-0296,498,Khởi nghiệp,SEARCH,2025-02-11T10:00:00+00:00
user-0169,987,Giáo dục,SEARCH,2025-02-11T12:00:00+00:00
user-0213,499,Giáo dục,SEARCH,2025-02-11T14:00:00+00:00
user-0105,286,Công nghệ,SEARCH,2025-02-11T16:00:00+00:00
user-0176,663,Văn hóa,SEARCH,2025-02-11T18:00:00+00:00
user-0088,990,Y tế,SEARCH,2025-02-11T20:00:00+00:00
user-0244,363,Môi trường,SEARCH,2025-02-11T22:00:00+00:00
user-0220,320,Công nghệ,FOLLOW,2025-02-12T00:00:00+00:00
user-0136,934,Văn hóa,VIEW,2025-02-12T02:00:00+00:00
user-0028,168,Giáo dục,FOLLOW,2025-02-12T04:00:00+00:00
user-0104,924,Giáo dục,SEARCH,2025-02-12T06:00:00+00:00
user-0011,886,Giáo dục,CONTRIBUTE,2025-02-12T08:00:00+00:00
user-0163,148,Giáo dục,SEARCH,2025-02-12T10:00:00+00:00
user-0011,428,Văn hóa,FOLLOW,2025-02-12T12:00:00+00:00
user-0022,94,Công nghệ,VIEW,2025-02-12T14:00:00+00:00
user-0289,428,Văn hóa,VIEW,2025-02-12T16:00:00+00:00
user-0098,977,Văn hóa,VIEW,2025-02-12T18:00:00+00:00
user-0167,230,Y tế,VIEW,2025-02-12T20:00:00+00:00
user-0061,571,Giáo dục,VIEW,2025-02-12T22:00:00+00:00
user-0143,278,Giáo dục,SEARCH,2025-02-13T00:00:00+00:00
user-0096,985,Y tế,SEARCH,2025-02-13T02:00:00+00:00
user-0289,328,Văn hóa,SEARCH,2025-02-13T04:00:00+00:00
user-0198,965,Văn hóa,VIEW,2025-02-13T06:00:00+00:00
user-0299,214,Công nghệ,VIEW,2025-02-13T08:00:00+00:00
user-0266,289,Văn hóa,VIEW,2025-02-13T10:00:00+00:00
user-0219,242,Giáo dục,FOLLOW,2025-02-13T12:00:00+00:00
user-0133,222,Giáo dục,SEARCH,2025-02-13T14:00:00+00:00
user-0050,754,Khởi nghiệp,SEARCH,2025-02-13T16:00:00+00:00
user-0192,750,Công nghệ,SEARCH,2025-02-13T18:00:00+00:00
user-0056,18,Khởi nghiệp,VIEW,2025-02-13T20:00:00+00:00
user-0103,538,Giáo dục,VIEW,2025-02-13T22:00:00+00:00
user-0191,900,Môi trường,VIEW,2025-02-14T00:00:00+00:00
user-0128,897,Môi trường,CONTRIBUTE,2025-02-14T02:00:00+00:00
user-0289,319,Giáo dục,SEARCH,2025-02-14T04:00:00+00:00
user-0181,640,Văn hóa,SEARCH,2025-02-14T06:00:00+00:00
user-0025,727,Y tế,SEARCH,2025-02-14T08:00:00+00:00
user-0223,279,Văn hóa,SEARCH,2025-02-14T10:00:00+00:00
user-0212,390,Môi trường,VIEW,2025-02-14T12:00:00+00:00
user-0157,332,Công nghệ,FOLLOW,2025-02-14T14:00:00+00:00
user-0037,630,Y tế,FOLLOW,2025-02-14T16:00:00+00:00
user-0268,904,Y tế,VIEW,2025-02-14T18:00:00+00:00
user-0284,48,Y tế,FOLLOW,2025-02-14T20:00:00+00:00
user-0093,802,Môi trường,SEARCH,2025-02-14T22:00:00+00:00
user-0169,525,Giáo dục,SEARCH,2025-02-15T00:00:00+00:00
user-0273,536,Công nghệ,SEARCH,2025-02-15T02:00:00+00:00
user-0299,792,Công nghệ,FOLLOW,2025-02-15T04:00:00+00:00
user-0245,413,Y tế,VIEW,2025-02-15T06:00:00+00:00
user-0122,910,Giáo dục,VIEW,2025-02-15T08:00:00+00:00
user-0066,85,Giáo dục,VIEW,2025-02-15T10:00:00+00:00
user-0263,614,Môi trường,VIEW,2025-02-15T12:00:00+00:00
user-0165,986,Giáo dục,SEARCH,2025-02-15T14:00:00+00:00
user-0038,940,Môi trường,VIEW,2025-02-15T16:00:00+00:00
user-0197,502,Công nghệ,VIEW,2025-02-15T18:00:00+00:00
user-0176,965,Văn hóa,SEARCH,2025-02-15T20:00:00+00:00
user-0092,464,Công nghệ,FOLLOW,2025-02-15T22:00:00+00:00
user-0298,907,Môi trường,VIEW,2025-02-16T00:00:00+00:00
user-0172,946,Giáo dục,VIEW,2025-02-16T02:00:00+00:00
user-0130,958,Y tế,SEARCH,2025-02-16T04:00:00+00:00
user-0167,157,Môi trường,SEARCH,2025-02-16T06:00:00+00:00
user-0104,785,Giáo dục,VIEW,2025-02-16T08:00:00+00:00
user-0298,115,Y tế,VIEW,2025-02-16T10:00:00+00:00
user-0059,998,Văn hóa,SEARCH,2025-02-16T12:00:00+00:00
user-0058,567,Văn hóa,SEARCH,2025-02-16T14:00:00+00:00
user-0136,908,Giáo dục,VIEW,2025-02-16T16:00:00+00:00
user-0191,905,Môi trường,FOLLOW,2025-02-16T18:00:00+00:00
user-0033,673,Công nghệ,VIEW,2025-02-16T20:00:00+00:00
user-0040,511,Công nghệ,VIEW,2025-02-16T22:00:00+00:00
user-0220,259,Môi trường,FOLLOW,2025-02-17T00:00:00+00:00
user-0178,71,Giáo dục,VIEW,2025-02-17T02:00:00+00:00
user-0065,384,Giáo dục,VIEW,2025-02-17T04:00:00+00:00
user-0120,940,Môi trường,VIEW,2025-02-17T06:00:00+00:00
user-0168,764,Khởi nghiệp,VIEW,2025-02-17T08:00:00+00:00
user-0217,119,Công nghệ,FOLLOW,2025-02-17T10:00:00+00:00
user-0278,377,Môi trường,VIEW,2025-02-17T12:00:00+00:00
user-0068,928,Công nghệ,SEARCH,2025-02-17T14:00:00+00:00
user-0290,713,Y tế,SEARCH,2025-02-17T16:00:00+00:00
user-0165,489,Văn hóa,VIEW,2025-02-17T18:00:00+00:00
user-0045,169,Giáo dục,VIEW,2025-02-17T20:00:00+00:00
user-0059,752,Văn hóa,VIEW,2025-02-17T22:00:00+00:00
user-0025,107,Y tế,FOLLOW,2025-02-18T00:00:00+00:00
user-0152,186,Giáo dục,VIEW,2025-02-18T02:00:00+00:00
user-0193,187,Khởi nghiệp,VIEW,2025-02-18T04:00:00+00:00
user-0048,610,Công nghệ,VIEW,2025-02-18T06:00:00+00:00
user-0157,658,Công nghệ,VIEW,2025-02-18T08:00:00+00:00
user-0293,559,Công nghệ,VIEW,2025-02-18T10:00:00+00:00
user-0099,846,Công nghệ,VIEW,2025-02-18T12:00:00+00:00
user-0040,761,Y tế,SEARCH,2025-02-18T14:00:00+00:00
user-0010,697,Công nghệ,SEARCH,2025-02-18T16:00:00+00:00
user-0297,488,Giáo dục,CONTRIBUTE,2025-02-18T18:00:00+00:00
user-0147,930,Văn hóa,VIEW,2025-02-18T20:00:00+00:00
user-0054,528,Công nghệ,VIEW,2025-02-18T22:00:00+00:00
user-0019,385,Giáo dục,VIEW,2025-02-19T00:00:00+00:00
user-0054,542,Y tế,VIEW,2025-02-19T02:00:00+00:00
user-0145,633,Giáo dục,VIEW,2025-02-19T04:00:00+00:00
user-0295,312,Văn hóa,SEARCH,2025-02-19T06:00:00+00:00
user-0028,158,Khởi nghiệp,VIEW,2025-02-19T08:00:00+00:00
user-0149,505,Khởi nghiệp,VIEW,2025-02-19T10:00:00+00:00
user-0164,900,Môi trường,SEARCH,2025-02-19T12:00:00+00:00
user-0241,626,Văn hóa,VIEW,2025-02-19T14:00:00+00:00
user-0289,1,Giáo dục,FOLLOW,2025-02-19T16:00:00+00:00
user-0085,115,Y tế,VIEW,2025-02-19T18:00:00+00:00
user-0018,830,Văn hóa,VIEW,2025-02-19T20:00:00+00:00
user-0068,174,Văn hóa,VIEW,2025-02-19T22:00:00+00:00
user-0237,235,Y tế,SEARCH,2025-02-20T00:00:00+00:00
user-0290,479,Khởi nghiệp,FOLLOW,2025-02-20T02:00:00+00:00
user-0115,124,Khởi nghiệp,VIEW,2025-02-20T04:00:00+00:00
user-0293,542,Y tế,SEARCH,2025-02-20T06:00:00+00:00
user-0179,267,Giáo dục,VIEW,2025-02-20T08:00:00+00:00
user-0081,717,Văn hóa,VIEW,2025-02-20T10:00:00+00:00
user-0048,100,Công nghệ,VIEW,2025-02-20T12:00:00+00:00
user-0275,825,Y tế,VIEW,2025-02-20T14:00:00+00:00
user-0220,458,Môi trường,SEARCH,2025-02-20T16:00:00+00:00
user-0199,143,Môi trường,VIEW,2025-02-20T18:00:00+00:00
user-0239,862,Giáo dục,VIEW,2025-02-20T20:00:00+00:00
user-0152,972,Môi trường,VIEW,2025-02-20T22:00:00+00:00
user-0132,628,Y tế,VIEW,2025-02-21T00:00:00+00:00
user-0273,709,Y tế,VIEW,2025-02-21T02:00:00+00:00
user-0028,70,Công nghệ,SEARCH,2025-02-21T04:00:00+00:00
user-0255,505,Khởi nghiệp,SEARCH,2025-02-21T06:00:00+00:00
user-0195,959,Văn hóa,SEARCH,2025-02-21T08:00:00+00:00
user-0221,440,Y tế,SEARCH,2025-02-21T10:00:00+00:00
user-0108,36,Văn hóa,VIEW,2025-02-21T12:00:00+00:00
user-0035,568,Văn hóa,VIEW,2025-02-21T14:00:00+00:00
user-0117,11,Văn hóa,SEARCH,2025-02-21T16:00:00+00:00
user-0205,1,Giáo dục,CONTRIBUTE,2025-02-21T18:00:00+00:00
user-0268,546,Y tế,VIEW,2025-02-21T20:00:00+00:00
user-0286,47,Giáo dục,VIEW,2025-02-21T22:00:00+00:00
user-0188,603,Môi trường,VIEW,2025-02-22T00:00:00+00:00
user-0109,685,Văn hóa,VIEW,2025-02-22T02:00:00+00:00
user-0069,846,Công nghệ,SEARCH,2025-02-22T04:00:00+00:00
user-0243,962,Khởi nghiệp,VIEW,2025-02-22T06:00:00+00:00
user-0117,968,Y tế,VIEW,2025-02-22T08:00:00+00:00
user-0091,339,Công nghệ,VIEW,2025-02-22T10:00:00+00:00
user-0065,661,Giáo dục,VIEW,2025-02-22T12:00:00+00:00
user-0174,198,Giáo dục,CONTRIBUTE,2025-02-22T14:00:00+00:00
user-0107,176,Môi trường,VIEW,2025-02-22T16:00:00+00:00
user-0150,326,Khởi nghiệp,SEARCH,2025-02-22T18:00:00+00:00
user-0237,272,Công nghệ,CONTRIBUTE,2025-02-22T20:00:00+00:00
user-0055,70,Công nghệ,VIEW,2025-02-22T22:00:00+00:00
user-0222,113,Giáo dục,VIEW,2025-02-23T00:00:00+00:00
user-0098,21,Văn hóa,SEARCH,2025-02-23T02:00:00+00:00
user-0133,385,Giáo dục,VIEW,2025-02-23T04:00:00+00:00
user-0200,530,Văn hóa,SEARCH,2025-02-23T06:00:00+00:00
user-0298,952,Khởi nghiệp,VIEW,2025-02-23T08:00:00+00:00
user-0228,635,Giáo dục,SEARCH,2025-02-23T10:00:00+00:00
user-0214,599,Khởi nghiệp,FOLLOW,2025-02-23T12:00:00+00:00
user-0055,438,Công nghệ,VIEW,2025-02-23T14:00:00+00:00
user-0030,532,Văn hóa,SEARCH,2025-02-23T16:00:00+00:00
user-0020,99,Y tế,SEARCH,2025-02-23T18:00:00+00:00
user-0084,124,Khởi nghiệp,SEARCH,2025-02-23T20:00:00+00:00
user-0033,205,Y tế,SEARCH,2025-02-23T22:00:00+00:00
user-0054,559,Công nghệ,VIEW,2025-02-24T00:00:00+00:00
user-0059,189,Khởi nghiệp,FOLLOW,2025-02-24T02:00:00+00:00
user-0115,681,Khởi nghiệp,SEARCH,2025-02-24T04:00:00+00:00
user-0262,240,Khởi nghiệp,VIEW,2025-02-24T06:00:00+00:00
user-0198,526,Văn hóa,VIEW,2025-02-24T08:00:00+00:00
user-0161,905,Môi trường,VIEW,2025-02-24T10:00:00+00:00
user-0127,849,Công nghệ,VIEW,2025-02-24T12:00:00+00:00
user-0038,248,Y tế,SEARCH,2025-02-24T14:00:00+00:00
user-0048,719,Y tế,SEARCH,2025-02-24T16:00:00+00:00
user-0208,180,Công nghệ,FOLLOW,2025-02-24T18:00:00+00:00
user-0156,87,Văn hóa,CONTRIBUTE,2025-02-24T20:00:00+00:00
user-0202,586,Giáo dục,SEARCH,2025-02-24T22:00:00+00:00
user-0124,369,Y tế,CONTRIBUTE,2025-02-25T00:00:00+00:00
user-0086,498,Khởi nghiệp,FOLLOW,2025-02-25T02:00:00+00:00
user-0095,201,Y tế,SEARCH,2025-02-25T04:00:00+00:00
user-0027,750,Công nghệ,VIEW,2025-02-25T06:00:00+00:00
user-0146,769,Văn hóa,VIEW,2025-02-25T08:00:00+00:00
user-0181,336,Giáo dục,VIEW,2025-02-25T10:00:00+00:00
user-0109,894,Giáo dục,SEARCH,2025-02-25T12:00:00+00:00
user-0009,844,Y tế,FOLLOW,2025-02-25T14:00:00+00:00
user-0041,249,Công nghệ,VIEW,2025-02-25T16:00:00+00:00
user-0066,451,Văn hóa,SEARCH,2025-02-25T18:00:00+00:00
user-0249,958,Y tế,SEARCH,2025-02-25T20:00:00+00:00
user-0296,517,Y tế,VIEW,2025-02-25T22:00:00+00:00
user-0179,285,Giáo dục,VIEW,2025-02-26T00:00:00+00:00
user-0083,413,Y tế,SEARCH,2025-02-26T02:00:00+00:00
user-0275,646,Khởi nghiệp,SEARCH,2025-02-26T04:00:00+00:00
user-0101,462,Môi trường,SEARCH,2025-02-26T06:00:00+00:00
user-0071,643,Khởi nghiệp,VIEW,2025-02-26T08:00:00+00:00
user-0044,641,Công nghệ,SEARCH,2025-02-26T10:00:00+00:00
user-0081,555,Văn hóa,VIEW,2025-02-26T12:00:00+00:00
user-0186,580,Giáo dục,SEARCH,2025-02-26T14:00:00+00:00
user-0033,375,Công nghệ,FOLLOW,2025-02-26T16:00:00+00:00
user-0074,478,Giáo dục,SEARCH,2025-02-26T18:00:00+00:00
user-0209,478,Giáo dục,FOLLOW,2025-02-26T20:00:00+00:00
user-0236,406,Môi trường,VIEW,2025-02-26T22:00:00+00:00
user-0077,718,Công nghệ,VIEW,2025-02-27T00:00:00+00:00
user-0171,702,Y tế,SEARCH,2025-02-27T02:00:00+00:00
user-0137,379,Công nghệ,SEARCH,2025-02-27T04:00:00+00:00
user-0230,236,Giáo dục,SEARCH,2025-02-27T06:00:00+00:00
user-0297,861,Giáo dục,VIEW,2025-02-27T08:00:00+00:00
user-0054,968,Y tế,VIEW,2025-02-27T10:00:00+00:00
user-0094,947,Công nghệ,SEARCH,2025-02-27T12:00:00+00:00
user-0153,489,Văn hóa,VIEW,2025-02-27T14:00:00+00:00
user-0108,196,Công nghệ,FOLLOW,2025-02-27T16:00:00+00:00
user-0030,894,Giáo dục,SEARCH,2025-02-27T18:00:00+00:00
user-0190,256,Khởi nghiệp,SEARCH,2025-02-27T20:00:00+00:00
user-0040,629,Khởi nghiệp,SEARCH,2025-02-27T22:00:00+00:00
user-0098,174,Văn hóa,VIEW,2025-02-28T00:00:00+00:00
user-0120,29,Văn hóa,CONTRIBUTE,2025-02-28T02:00:00+00:00
user-0270,173,Môi trường,SEARCH,2025-02-28T04:00:00+00:00
user-0045,644,Y tế,VIEW,2025-02-28T06:00:00+00:00
user-0130,927,Y tế,FOLLOW,2025-02-28T08:00:00+00:00
user-0022,283,Văn hóa,VIEW,2025-02-28T10:00:00+00:00
user-0155,16,Công nghệ,VIEW,2025-02-28T12:00:00+00:00
user-0163,364,Giáo dục,VIEW,2025-02-28T14:00:00+00:00
user-0279,951,Văn hóa,SEARCH,2025-02-28T16:00:00+00:00
user-0249,25,Môi trường,VIEW,2025-02-28T18:00:00+00:00
user-0139,749,Khởi nghiệp,SEARCH,2025-02-28T20:00:00+00:00
user-0147,875,Y tế,VIEW,2025-02-28T22:00:00+00:00
user-0054,721,Y tế,CONTRIBUTE,2025-03-01T00:00:00+00:00
user-0053,845,Công nghệ,SEARCH,2025-03-01T02:00:00+00:00
user-0182,991,Công nghệ,VIEW,2025-03-01T04:00:00+00:00
user-0134,365,Môi trường,VIEW,2025-03-01T06:00:00+00:00
user-0252,71,Giáo dục,VIEW,2025-03-01T08:00:00+00:00
user-0230,168,Giáo dục,VIEW,2025-03-01T10:00:00+00:00
user-0209,45,Khởi nghiệp,FOLLOW,2025-03-01T12:00:00+00:00
user-0145,864,Giáo dục,FOLLOW,2025-03-01T14:00:00+00:00
user-0009,263,Khởi nghiệp,FOLLOW,2025-03-01T16:00:00+00:00
user-0132,66,Y tế,SEARCH,2025-03-01T18:00:00+00:00
user-0254,589,Công nghệ,VIEW,2025-03-01T20:00:00+00:00
user-0207,297,Văn hóa,FOLLOW,2025-03-01T22:00:00+00:00
user-0234,624,Công nghệ,FOLLOW,2025-03-02T00:00:00+00:00
user-0016,974,Khởi nghiệp,VIEW,2025-03-02T02:00:00+00:00
user-0298,851,Y tế,SEARCH,2025-03-02T04:00:00+00:00
user-0082,208,Giáo dục,SEARCH,2025-03-02T06:00:00+00:00
user-0295,184,Văn hóa,SEARCH,2025-03-02T08:00:00+00:00
user-0049,144,Y tế,SEARCH,2025-03-02T10:00:00+00:00
user-0255,761,Y tế,SEARCH,2025-03-02T12:00:00+00:00
user-0213,84,Khởi nghiệp,VIEW,2025-03-02T14:00:00+00:00
user-0281,695,Môi trường,VIEW,2025-03-02T16:00:00+00:00
user-0262,158,Khởi nghiệp,FOLLOW,2025-03-02T18:00:00+00:00
user-0211,309,Giáo dục,CONTRIBUTE,2025-03-02T20:00:00+00:00
user-0016,635,Giáo dục,VIEW,2025-03-02T22:00:00+00:00
user-0065,104,Văn hóa,SEARCH,2025-03-03T00:00:00+00:00
user-0119,726,Môi trường,VIEW,2025-03-03T02:00:00+00:00
user-0244,391,Môi trường,SEARCH,2025-03-03T04:00:00+00:00
user-0236,667,Y tế,VIEW,2025-03-03T06:00:00+00:00
user-0034,219,Giáo dục,FOLLOW,2025-03-03T08:00:00+00:00
user-0290,543,Khởi nghiệp,VIEW,2025-03-03T10:00:00+00:00
user-0064,326,Khởi nghiệp,VIEW,2025-03-03T12:00:00+00:00
user-0183,237,Y tế,VIEW,2025-03-03T14:00:00+00:00
user-0230,894,Giáo dục,SEARCH,2025-03-03T16:00:00+00:00
user-0202,914,Môi trường,VIEW,2025-03-03T18:00:00+00:00
user-0261,357,Môi trường,VIEW,2025-03-03T20:00:00+00:00
user-0054,968,Y tế,VIEW,2025-03-03T22:00:00+00:00
user-0089,980,Khởi nghiệp,SEARCH,2025-03-04T00:00:00+00:00
user-0082,675,Giáo dục,SEARCH,2025-03-04T02:00:00+00:00
user-0050,297,Văn hóa,VIEW,2025-03-04T04:00:00+00:00
user-0248,614,Môi trường,VIEW,2025-03-04T06:00:00+00:00
user-0296,205,Y tế,FOLLOW,2025-03-04T08:00:00+00:00
user-0261,60,Khởi nghiệp,CONTRIBUTE,2025-03-04T10:00:00+00:00
user-0028,196,Công nghệ,VIEW,2025-03-04T12:00:00+00:00
user-0042,498,Khởi nghiệp,SEARCH,2025-03-04T14:00:00+00:00
user-0035,600,Văn hóa,VIEW,2025-03-04T16:00:00+00:00
user-0192,350,Y tế,VIEW,2025-03-04T18:00:00+00:00
user-0211,560,Giáo dục,VIEW,2025-03-04T20:00:00+00:00
